,condition,correct,correct_response,frequency,i_acquisition_trial,i_block,internal_node_id,key_press,rt,stage,stimulus,subject,time_elapsed,trial_index,trial_type,valence,distance,i_generalization_trial,tone,positive_key,negative_key,association
2663,pavlovian,1.0,,300,,0.0,0.0-1.0-1.17,,,acquisition,sound/300,14.0,158574.0,53.0,audio-keyboard-response,positive,,,,80.0,81.0,
2664,instrumental,1.0,q,700,15.0,0.0,0.0-1.0-1.18,81,673,acquisition,sound/700,14.0,161855.0,56.0,audio-keyboard-response,negative,,,,80.0,81.0,
2665,instrumental,1.0,q,700,16.0,0.0,0.0-1.0-1.19,81,496,acquisition,sound/700,14.0,164956.0,59.0,audio-keyboard-response,negative,,,,80.0,81.0,
2666,pavlovian,0.0,,700,,0.0,0.0-1.0-1.20,,,acquisition,sound/700,14.0,170068.0,62.0,audio-keyboard-response,negative,,,,80.0,81.0,
2667,instrumental,1.0,p,300,17.0,0.0,0.0-1.0-1.21,80,529,acquisition,sound/300,14.0,173203.0,65.0,audio-keyboard-response,positive,,,,80.0,81.0,
2668,instrumental,1.0,q,700,18.0,0.0,0.0-1.0-1.22,81,489,acquisition,sound/700,14.0,176301.0,68.0,audio-keyboard-response,negative,,,,80.0,81.0,
2669,instrumental,1.0,,500,19.0,0.0,0.0-1.0-1.23,,,acquisition,sound/500,14.0,181411.0,71.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2670,pavlovian,1.0,,300,,0.0,0.0-1.0-1.24,,,acquisition,sound/300,14.0,186520.0,74.0,audio-keyboard-response,positive,,,,80.0,81.0,
2671,pavlovian,0.0,,700,,0.0,0.0-1.0-1.25,,,acquisition,sound/700,14.0,191632.0,77.0,audio-keyboard-response,negative,,,,80.0,81.0,
2672,instrumental,1.0,p,300,20.0,0.0,0.0-1.0-1.26,80,428,acquisition,sound/300,14.0,194667.0,80.0,audio-keyboard-response,positive,,,,80.0,81.0,
2673,instrumental,0.0,,500,21.0,0.0,0.0-1.0-1.27,81,610,acquisition,sound/500,14.0,197885.0,83.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2674,instrumental,1.0,p,300,22.0,0.0,0.0-1.0-1.28,80,539,acquisition,sound/300,14.0,201035.0,86.0,audio-keyboard-response,positive,,,,80.0,81.0,
2675,instrumental,1.0,p,300,23.0,0.0,0.0-1.0-1.29,80,496,acquisition,sound/300,14.0,204137.0,89.0,audio-keyboard-response,positive,,,,80.0,81.0,
2676,instrumental,0.0,,500,24.0,0.0,0.0-1.0-1.30,80,852,acquisition,sound/500,14.0,207598.0,92.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2677,instrumental,1.0,q,700,25.0,0.0,0.0-1.0-1.31,81,721,acquisition,sound/700,14.0,210925.0,95.0,audio-keyboard-response,negative,,,,80.0,81.0,
2678,instrumental,1.0,q,700,26.0,0.0,0.0-1.0-1.32,81,477,acquisition,sound/700,14.0,214007.0,98.0,audio-keyboard-response,negative,,,,80.0,81.0,
2679,,1.0,p,,,0.0,0.0-4.0-1.0,80,751,generalization,sound/300,14.0,254432.0,103.0,audio-keyboard-response,positive,0,0.0,,80.0,81.0,
2680,,0.0,space,,,0.0,0.0-4.0-1.1,81,448,generalization,sound/900,14.0,256385.0,106.0,audio-keyboard-response,control,,1.0,,80.0,81.0,
2681,,1.0,p,,,0.0,0.0-4.0-1.2,80,512,generalization,sound/300,14.0,258401.0,109.0,audio-keyboard-response,positive,0,2.0,,80.0,81.0,
2682,,1.0,space,,,0.0,0.0-4.0-1.3,32,654,generalization,sound/200,14.0,260559.0,112.0,audio-keyboard-response,positive,-100,3.0,200.0,80.0,81.0,
2683,,0.0,space,,,0.0,0.0-4.0-1.4,81,714,generalization,sound/680,14.0,262777.0,115.0,audio-keyboard-response,negative,-20,4.0,680.0,80.0,81.0,
2684,,0.0,space,,,0.0,0.0-4.0-1.5,81,518,generalization,sound/800,14.0,264800.0,118.0,audio-keyboard-response,negative,100,5.0,800.0,80.0,81.0,
2685,,1.0,space,,,0.0,0.0-4.0-1.6,32,835,generalization,sound/280,14.0,267138.0,121.0,audio-keyboard-response,positive,-20,6.0,280.0,80.0,81.0,
2686,,0.0,space,,,0.0,0.0-4.0-1.7,81,499,generalization,sound/920,14.0,269140.0,124.0,audio-keyboard-response,control,,7.0,,80.0,81.0,
2687,,1.0,space,,,0.0,0.0-4.0-1.8,32,922,generalization,sound/520,14.0,271567.0,127.0,audio-keyboard-response,control,,8.0,,80.0,81.0,
2688,,1.0,space,,,0.0,0.0-4.0-1.9,32,631,generalization,sound/720,14.0,273702.0,130.0,audio-keyboard-response,negative,20,9.0,720.0,80.0,81.0,
2689,,0.0,space,,,0.0,0.0-4.0-1.10,81,808,generalization,sound/695,14.0,276013.0,133.0,audio-keyboard-response,negative,-5,10.0,695.0,80.0,81.0,
2690,,1.0,q,,,0.0,0.0-4.0-1.11,81,656,generalization,sound/700,14.0,278172.0,136.0,audio-keyboard-response,negative,0,11.0,,80.0,81.0,
2691,,0.0,space,,,0.0,0.0-4.0-1.12,80,581,generalization,sound/295,14.0,280257.0,139.0,audio-keyboard-response,positive,-5,12.0,295.0,80.0,81.0,
2692,,0.0,space,,,0.0,0.0-4.0-1.13,81,769,generalization,sound/600,14.0,282529.0,142.0,audio-keyboard-response,negative,-100,13.0,600.0,80.0,81.0,
2693,,0.0,space,,,0.0,0.0-4.0-1.14,81,917,generalization,sound/705,14.0,284952.0,145.0,audio-keyboard-response,negative,5,14.0,705.0,80.0,81.0,
2694,,1.0,space,,,0.0,0.0-4.0-1.15,32,812,generalization,sound/360,14.0,287267.0,148.0,audio-keyboard-response,positive,60,15.0,360.0,80.0,81.0,
2695,,1.0,q,,,0.0,0.0-4.0-1.16,81,925,generalization,sound/700,14.0,289697.0,151.0,audio-keyboard-response,negative,0,16.0,,80.0,81.0,
2696,,1.0,p,,,0.0,0.0-4.0-1.17,80,472,generalization,sound/300,14.0,291673.0,154.0,audio-keyboard-response,positive,0,17.0,,80.0,81.0,
2697,,1.0,space,,,0.0,0.0-4.0-1.18,32,832,generalization,sound/640,14.0,294008.0,157.0,audio-keyboard-response,negative,-60,18.0,640.0,80.0,81.0,
2698,,0.0,space,,,0.0,0.0-4.0-1.19,80,991,generalization,sound/480,14.0,296502.0,160.0,audio-keyboard-response,control,,19.0,,80.0,81.0,
2699,,1.0,q,,,0.0,0.0-4.0-1.20,81,698,generalization,sound/700,14.0,298704.0,163.0,audio-keyboard-response,negative,0,20.0,,80.0,81.0,
2700,,0.0,space,,,0.0,0.0-4.0-1.21,80,685,generalization,sound/320,14.0,300892.0,166.0,audio-keyboard-response,positive,20,21.0,320.0,80.0,81.0,
2701,,0.0,space,,,0.0,0.0-4.0-1.22,81,946,generalization,sound/880,14.0,303342.0,169.0,audio-keyboard-response,control,,22.0,,80.0,81.0,
2702,,0.0,space,,,0.0,0.0-4.0-1.23,80,523,generalization,sound/305,14.0,305371.0,172.0,audio-keyboard-response,positive,5,23.0,305.0,80.0,81.0,
2703,,1.0,space,,,0.0,0.0-4.0-1.24,32,735,generalization,sound/240,14.0,307610.0,175.0,audio-keyboard-response,positive,-60,24.0,240.0,80.0,81.0,
2704,,1.0,space,,,0.0,0.0-4.0-1.25,32,832,generalization,sound/500,14.0,309946.0,178.0,audio-keyboard-response,control,,25.0,,80.0,81.0,
2705,,1.0,q,,,0.0,0.0-4.0-1.26,81,607,generalization,sound/700,14.0,312059.0,181.0,audio-keyboard-response,negative,0,26.0,,80.0,81.0,
2706,,1.0,space,,,0.0,0.0-4.0-1.27,32,857,generalization,sound/760,14.0,314420.0,184.0,audio-keyboard-response,negative,60,27.0,760.0,80.0,81.0,
2707,,1.0,space,,,0.0,0.0-4.0-1.28,32,753,generalization,sound/400,14.0,316681.0,187.0,audio-keyboard-response,positive,100,28.0,400.0,80.0,81.0,
2708,,1.0,p,,,0.0,0.0-4.0-1.29,80,588,generalization,sound/300,14.0,318771.0,190.0,audio-keyboard-response,positive,0,29.0,,80.0,81.0,
2709,instrumental,1.0,p,300,27.0,1.0,0.0-7.0-1.0,80,672,acquisition,sound/300,14.0,328416.0,195.0,audio-keyboard-response,positive,,,,80.0,81.0,
2710,instrumental,1.0,q,700,28.0,1.0,0.0-7.0-1.1,81,493,acquisition,sound/700,14.0,331515.0,198.0,audio-keyboard-response,negative,,,,80.0,81.0,
2711,instrumental,1.0,q,700,29.0,1.0,0.0-7.0-1.2,81,486,acquisition,sound/700,14.0,334607.0,201.0,audio-keyboard-response,negative,,,,80.0,81.0,
2712,instrumental,1.0,,500,30.0,1.0,0.0-7.0-1.3,,,acquisition,sound/500,14.0,339718.0,204.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2713,instrumental,1.0,p,300,31.0,1.0,0.0-7.0-1.4,80,437,acquisition,sound/300,14.0,342759.0,207.0,audio-keyboard-response,positive,,,,80.0,81.0,
2714,instrumental,0.0,,500,32.0,1.0,0.0-7.0-1.5,81,797,acquisition,sound/500,14.0,346162.0,210.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2715,instrumental,0.0,,500,33.0,1.0,0.0-7.0-1.6,81,759,acquisition,sound/500,14.0,349528.0,213.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2716,pavlovian,1.0,,300,,1.0,0.0-7.0-1.7,,,acquisition,sound/300,14.0,354635.0,216.0,audio-keyboard-response,positive,,,,80.0,81.0,
2717,instrumental,1.0,p,300,34.0,1.0,0.0-7.0-1.8,80,416,acquisition,sound/300,14.0,357657.0,219.0,audio-keyboard-response,positive,,,,80.0,81.0,
2718,pavlovian,0.0,,700,,1.0,0.0-7.0-1.9,,,acquisition,sound/700,14.0,362763.0,222.0,audio-keyboard-response,negative,,,,80.0,81.0,
2719,instrumental,1.0,q,700,35.0,1.0,0.0-7.0-1.10,81,501,acquisition,sound/700,14.0,365872.0,225.0,audio-keyboard-response,negative,,,,80.0,81.0,
2720,instrumental,1.0,q,700,36.0,1.0,0.0-7.0-1.11,81,519,acquisition,sound/700,14.0,368998.0,228.0,audio-keyboard-response,negative,,,,80.0,81.0,
2721,instrumental,1.0,p,300,37.0,1.0,0.0-7.0-1.12,80,433,acquisition,sound/300,14.0,372035.0,231.0,audio-keyboard-response,positive,,,,80.0,81.0,
2722,instrumental,1.0,q,700,38.0,1.0,0.0-7.0-1.13,81,552,acquisition,sound/700,14.0,375193.0,234.0,audio-keyboard-response,negative,,,,80.0,81.0,
2723,pavlovian,0.0,,700,,1.0,0.0-7.0-1.14,,,acquisition,sound/700,14.0,380300.0,237.0,audio-keyboard-response,negative,,,,80.0,81.0,
2724,instrumental,1.0,,500,39.0,1.0,0.0-7.0-1.15,,,acquisition,sound/500,14.0,385406.0,240.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2725,instrumental,1.0,p,300,40.0,1.0,0.0-7.0-1.16,80,460,acquisition,sound/300,14.0,388472.0,243.0,audio-keyboard-response,positive,,,,80.0,81.0,
2726,instrumental,1.0,p,300,41.0,1.0,0.0-7.0-1.17,80,383,acquisition,sound/300,14.0,391461.0,246.0,audio-keyboard-response,positive,,,,80.0,81.0,
2727,instrumental,1.0,,500,42.0,1.0,0.0-7.0-1.18,,,acquisition,sound/500,14.0,396565.0,249.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2728,instrumental,1.0,q,700,43.0,1.0,0.0-7.0-1.19,81,576,acquisition,sound/700,14.0,399747.0,252.0,audio-keyboard-response,negative,,,,80.0,81.0,
2729,pavlovian,1.0,,300,,1.0,0.0-7.0-1.20,,,acquisition,sound/300,14.0,404853.0,255.0,audio-keyboard-response,positive,,,,80.0,81.0,
2730,instrumental,1.0,,500,44.0,1.0,0.0-7.0-1.21,,,acquisition,sound/500,14.0,409959.0,258.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2731,instrumental,1.0,q,700,45.0,1.0,0.0-7.0-1.22,81,505,acquisition,sound/700,14.0,413068.0,261.0,audio-keyboard-response,negative,,,,80.0,81.0,
2732,instrumental,1.0,p,300,46.0,1.0,0.0-7.0-1.23,80,429,acquisition,sound/300,14.0,416104.0,264.0,audio-keyboard-response,positive,,,,80.0,81.0,
2733,instrumental,1.0,,500,47.0,1.0,0.0-7.0-1.24,,,acquisition,sound/500,14.0,421209.0,267.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2734,instrumental,1.0,q,700,48.0,1.0,0.0-7.0-1.25,81,573,acquisition,sound/700,14.0,424388.0,270.0,audio-keyboard-response,negative,,,,80.0,81.0,
2735,instrumental,1.0,,500,49.0,1.0,0.0-7.0-1.26,,,acquisition,sound/500,14.0,429495.0,273.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2736,instrumental,1.0,p,300,50.0,1.0,0.0-7.0-1.27,80,397,acquisition,sound/300,14.0,432499.0,276.0,audio-keyboard-response,positive,,,,80.0,81.0,
2737,instrumental,1.0,p,300,51.0,1.0,0.0-7.0-1.28,80,308,acquisition,sound/300,14.0,435412.0,279.0,audio-keyboard-response,positive,,,,80.0,81.0,
2738,instrumental,1.0,q,700,52.0,1.0,0.0-7.0-1.29,81,468,acquisition,sound/700,14.0,438486.0,282.0,audio-keyboard-response,negative,,,,80.0,81.0,
2739,pavlovian,1.0,,300,,1.0,0.0-7.0-1.30,,,acquisition,sound/300,14.0,443592.0,285.0,audio-keyboard-response,positive,,,,80.0,81.0,
2740,instrumental,1.0,,500,53.0,1.0,0.0-7.0-1.31,,,acquisition,sound/500,14.0,448698.0,288.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2741,pavlovian,0.0,,700,,1.0,0.0-7.0-1.32,,,acquisition,sound/700,14.0,453805.0,291.0,audio-keyboard-response,negative,,,,80.0,81.0,
2742,,0.0,space,,,1.0,0.0-10.0-1.0,81,624,generalization,sound/720,14.0,462708.0,296.0,audio-keyboard-response,negative,20,30.0,720.0,80.0,81.0,
2743,,1.0,q,,,1.0,0.0-10.0-1.1,81,648,generalization,sound/700,14.0,464861.0,299.0,audio-keyboard-response,negative,0,31.0,,80.0,81.0,
2744,,1.0,space,,,1.0,0.0-10.0-1.2,32,663,generalization,sound/400,14.0,467032.0,302.0,audio-keyboard-response,positive,100,32.0,400.0,80.0,81.0,
2745,,0.0,space,,,1.0,0.0-10.0-1.3,81,598,generalization,sound/705,14.0,469133.0,305.0,audio-keyboard-response,negative,5,33.0,705.0,80.0,81.0,
2746,,1.0,space,,,1.0,0.0-10.0-1.4,32,642,generalization,sound/520,14.0,471281.0,308.0,audio-keyboard-response,control,,34.0,,80.0,81.0,
2747,,0.0,space,,,1.0,0.0-10.0-1.5,81,482,generalization,sound/695,14.0,473266.0,311.0,audio-keyboard-response,negative,-5,35.0,695.0,80.0,81.0,
2748,,0.0,space,,,1.0,0.0-10.0-1.6,80,368,generalization,sound/305,14.0,475138.0,314.0,audio-keyboard-response,positive,5,36.0,305.0,80.0,81.0,
2749,,1.0,space,,,1.0,0.0-10.0-1.7,32,646,generalization,sound/600,14.0,477290.0,317.0,audio-keyboard-response,negative,-100,37.0,600.0,80.0,81.0,
2750,,0.0,space,,,1.0,0.0-10.0-1.8,81,530,generalization,sound/800,14.0,479325.0,320.0,audio-keyboard-response,negative,100,38.0,800.0,80.0,81.0,
2751,,1.0,q,,,1.0,0.0-10.0-1.9,81,581,generalization,sound/700,14.0,481411.0,323.0,audio-keyboard-response,negative,0,39.0,,80.0,81.0,
2752,,1.0,space,,,1.0,0.0-10.0-1.10,32,718,generalization,sound/920,14.0,483632.0,326.0,audio-keyboard-response,control,,40.0,,80.0,81.0,
2753,,1.0,p,,,1.0,0.0-10.0-1.11,80,472,generalization,sound/300,14.0,485608.0,329.0,audio-keyboard-response,positive,0,41.0,,80.0,81.0,
2754,,0.0,space,,,1.0,0.0-10.0-1.12,81,901,generalization,sound/680,14.0,488013.0,332.0,audio-keyboard-response,negative,-20,42.0,680.0,80.0,81.0,
2755,,1.0,q,,,1.0,0.0-10.0-1.13,81,621,generalization,sound/700,14.0,490139.0,335.0,audio-keyboard-response,negative,0,43.0,,80.0,81.0,
2756,,1.0,space,,,1.0,0.0-10.0-1.14,32,626,generalization,sound/900,14.0,492271.0,338.0,audio-keyboard-response,control,,44.0,,80.0,81.0,
2757,,0.0,space,,,1.0,0.0-10.0-1.15,80,487,generalization,sound/295,14.0,494261.0,341.0,audio-keyboard-response,positive,-5,45.0,295.0,80.0,81.0,
2758,,1.0,space,,,1.0,0.0-10.0-1.16,32,720,generalization,sound/500,14.0,496486.0,344.0,audio-keyboard-response,control,,46.0,,80.0,81.0,
2759,,1.0,space,,,1.0,0.0-10.0-1.17,32,584,generalization,sound/360,14.0,498573.0,347.0,audio-keyboard-response,positive,60,47.0,360.0,80.0,81.0,
2760,,0.0,space,,,1.0,0.0-10.0-1.18,81,567,generalization,sound/880,14.0,500646.0,350.0,audio-keyboard-response,control,,48.0,,80.0,81.0,
2761,,1.0,space,,,1.0,0.0-10.0-1.19,32,481,generalization,sound/760,14.0,502632.0,353.0,audio-keyboard-response,negative,60,49.0,760.0,80.0,81.0,
2762,,1.0,p,,,1.0,0.0-10.0-1.20,80,504,generalization,sound/300,14.0,504639.0,356.0,audio-keyboard-response,positive,0,50.0,,80.0,81.0,
2763,,1.0,p,,,1.0,0.0-10.0-1.21,80,370,generalization,sound/300,14.0,506513.0,359.0,audio-keyboard-response,positive,0,51.0,,80.0,81.0,
2764,,0.0,q,,,1.0,0.0-10.0-1.22,32,667,generalization,sound/700,14.0,508684.0,362.0,audio-keyboard-response,negative,0,52.0,,80.0,81.0,
2765,,1.0,space,,,1.0,0.0-10.0-1.23,32,914,generalization,sound/200,14.0,511101.0,365.0,audio-keyboard-response,positive,-100,53.0,200.0,80.0,81.0,
2766,,1.0,space,,,1.0,0.0-10.0-1.24,32,691,generalization,sound/320,14.0,513298.0,368.0,audio-keyboard-response,positive,20,54.0,320.0,80.0,81.0,
2767,,1.0,space,,,1.0,0.0-10.0-1.25,32,941,generalization,sound/480,14.0,515742.0,371.0,audio-keyboard-response,control,,55.0,,80.0,81.0,
2768,,1.0,space,,,1.0,0.0-10.0-1.26,32,760,generalization,sound/240,14.0,518009.0,374.0,audio-keyboard-response,positive,-60,56.0,240.0,80.0,81.0,
2769,,0.0,space,,,1.0,0.0-10.0-1.27,81,663,generalization,sound/640,14.0,520177.0,377.0,audio-keyboard-response,negative,-60,57.0,640.0,80.0,81.0,
2770,,1.0,space,,,1.0,0.0-10.0-1.28,32,879,generalization,sound/280,14.0,522560.0,380.0,audio-keyboard-response,positive,-20,58.0,280.0,80.0,81.0,
2771,,0.0,p,,,1.0,0.0-10.0-1.29,32,893,generalization,sound/300,14.0,524958.0,383.0,audio-keyboard-response,positive,0,59.0,,80.0,81.0,
2772,pavlovian,1.0,,300,,2.0,0.0-13.0-1.0,,,acquisition,sound/300,14.0,534828.0,388.0,audio-keyboard-response,positive,,,,80.0,81.0,
2773,instrumental,1.0,p,300,54.0,2.0,0.0-13.0-1.1,80,401,acquisition,sound/300,14.0,537833.0,391.0,audio-keyboard-response,positive,,,,80.0,81.0,
2774,instrumental,0.0,,500,55.0,2.0,0.0-13.0-1.2,81,519,acquisition,sound/500,14.0,540961.0,394.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2775,instrumental,1.0,p,300,56.0,2.0,0.0-13.0-1.3,80,580,acquisition,sound/300,14.0,544150.0,397.0,audio-keyboard-response,positive,,,,80.0,81.0,
2776,instrumental,1.0,q,700,57.0,2.0,0.0-13.0-1.4,81,590,acquisition,sound/700,14.0,547345.0,400.0,audio-keyboard-response,negative,,,,80.0,81.0,
2777,instrumental,1.0,p,300,58.0,2.0,0.0-13.0-1.5,80,433,acquisition,sound/300,14.0,550381.0,403.0,audio-keyboard-response,positive,,,,80.0,81.0,
2778,instrumental,1.0,,500,59.0,2.0,0.0-13.0-1.6,,,acquisition,sound/500,14.0,555486.0,406.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2779,instrumental,0.0,q,700,60.0,2.0,0.0-13.0-1.7,,,acquisition,sound/700,14.0,560591.0,409.0,audio-keyboard-response,negative,,,,80.0,81.0,
2780,pavlovian,0.0,,700,,2.0,0.0-13.0-1.8,,,acquisition,sound/700,14.0,565699.0,412.0,audio-keyboard-response,negative,,,,80.0,81.0,
2781,instrumental,0.0,,500,61.0,2.0,0.0-13.0-1.9,81,1244,acquisition,sound/500,14.0,569551.0,415.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2782,instrumental,1.0,q,700,62.0,2.0,0.0-13.0-1.10,81,536,acquisition,sound/700,14.0,572692.0,418.0,audio-keyboard-response,negative,,,,80.0,81.0,
2783,instrumental,1.0,q,700,63.0,2.0,0.0-13.0-1.11,81,532,acquisition,sound/700,14.0,575828.0,421.0,audio-keyboard-response,negative,,,,80.0,81.0,
2784,instrumental,1.0,p,300,64.0,2.0,0.0-13.0-1.12,80,349,acquisition,sound/300,14.0,578782.0,424.0,audio-keyboard-response,positive,,,,80.0,81.0,
2785,instrumental,1.0,q,700,65.0,2.0,0.0-13.0-1.13,81,561,acquisition,sound/700,14.0,581948.0,427.0,audio-keyboard-response,negative,,,,80.0,81.0,
2786,instrumental,1.0,,500,66.0,2.0,0.0-13.0-1.14,,,acquisition,sound/500,14.0,587057.0,430.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2787,instrumental,1.0,,500,67.0,2.0,0.0-13.0-1.15,,,acquisition,sound/500,14.0,592163.0,433.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2788,pavlovian,1.0,,300,,2.0,0.0-13.0-1.16,,,acquisition,sound/300,14.0,597272.0,436.0,audio-keyboard-response,positive,,,,80.0,81.0,
2789,instrumental,1.0,p,300,68.0,2.0,0.0-13.0-1.17,80,382,acquisition,sound/300,14.0,600260.0,439.0,audio-keyboard-response,positive,,,,80.0,81.0,
2790,pavlovian,0.0,,700,,2.0,0.0-13.0-1.18,,,acquisition,sound/700,14.0,605366.0,442.0,audio-keyboard-response,negative,,,,80.0,81.0,
2791,instrumental,0.0,,500,69.0,2.0,0.0-13.0-1.19,81,1349,acquisition,sound/500,14.0,609322.0,445.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2792,instrumental,1.0,q,700,70.0,2.0,0.0-13.0-1.20,81,587,acquisition,sound/700,14.0,612516.0,448.0,audio-keyboard-response,negative,,,,80.0,81.0,
2793,instrumental,1.0,p,300,71.0,2.0,0.0-13.0-1.21,80,582,acquisition,sound/300,14.0,615701.0,451.0,audio-keyboard-response,positive,,,,80.0,81.0,
2794,instrumental,1.0,q,700,72.0,2.0,0.0-13.0-1.22,81,615,acquisition,sound/700,14.0,618924.0,454.0,audio-keyboard-response,negative,,,,80.0,81.0,
2795,instrumental,1.0,,500,73.0,2.0,0.0-13.0-1.23,,,acquisition,sound/500,14.0,624032.0,457.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2796,instrumental,1.0,p,300,74.0,2.0,0.0-13.0-1.24,80,462,acquisition,sound/300,14.0,627099.0,460.0,audio-keyboard-response,positive,,,,80.0,81.0,
2797,instrumental,1.0,p,300,75.0,2.0,0.0-13.0-1.25,80,440,acquisition,sound/300,14.0,630149.0,463.0,audio-keyboard-response,positive,,,,80.0,81.0,
2798,instrumental,1.0,,500,76.0,2.0,0.0-13.0-1.26,,,acquisition,sound/500,14.0,635252.0,466.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2799,instrumental,1.0,p,300,77.0,2.0,0.0-13.0-1.27,80,441,acquisition,sound/300,14.0,638300.0,469.0,audio-keyboard-response,positive,,,,80.0,81.0,
2800,instrumental,1.0,q,700,78.0,2.0,0.0-13.0-1.28,81,623,acquisition,sound/700,14.0,641527.0,472.0,audio-keyboard-response,negative,,,,80.0,81.0,
2801,pavlovian,1.0,,300,,2.0,0.0-13.0-1.29,,,acquisition,sound/300,14.0,646632.0,475.0,audio-keyboard-response,positive,,,,80.0,81.0,
2802,instrumental,0.0,,500,79.0,2.0,0.0-13.0-1.30,81,595,acquisition,sound/500,14.0,649832.0,478.0,audio-keyboard-response,neutral,,,,80.0,81.0,
2803,pavlovian,0.0,,700,,2.0,0.0-13.0-1.31,,,acquisition,sound/700,14.0,654937.0,481.0,audio-keyboard-response,negative,,,,80.0,81.0,
2804,instrumental,1.0,q,700,80.0,2.0,0.0-13.0-1.32,81,462,acquisition,sound/700,14.0,658003.0,484.0,audio-keyboard-response,negative,,,,80.0,81.0,
2805,,1.0,space,,,2.0,0.0-16.0-1.0,32,1207,generalization,sound/900,14.0,666444.0,489.0,audio-keyboard-response,control,,60.0,,80.0,81.0,
2806,,0.0,space,,,2.0,0.0-16.0-1.1,80,826,generalization,sound/280,14.0,668776.0,492.0,audio-keyboard-response,positive,-20,61.0,280.0,80.0,81.0,
2807,,1.0,space,,,2.0,0.0-16.0-1.2,32,679,generalization,sound/200,14.0,670959.0,495.0,audio-keyboard-response,positive,-100,62.0,200.0,80.0,81.0,
2808,,0.0,p,,,2.0,0.0-16.0-1.3,32,867,generalization,sound/300,14.0,673331.0,498.0,audio-keyboard-response,positive,0,63.0,,80.0,81.0,
2809,,1.0,space,,,2.0,0.0-16.0-1.4,32,894,generalization,sound/400,14.0,675728.0,501.0,audio-keyboard-response,positive,100,64.0,400.0,80.0,81.0,
2810,,1.0,space,,,2.0,0.0-16.0-1.5,32,600,generalization,sound/360,14.0,677834.0,504.0,audio-keyboard-response,positive,60,65.0,360.0,80.0,81.0,
2811,,1.0,p,,,2.0,0.0-16.0-1.6,80,599,generalization,sound/300,14.0,679939.0,507.0,audio-keyboard-response,positive,0,66.0,,80.0,81.0,
2812,,0.0,space,,,2.0,0.0-16.0-1.7,81,648,generalization,sound/695,14.0,682090.0,510.0,audio-keyboard-response,negative,-5,67.0,695.0,80.0,81.0,
2813,,1.0,q,,,2.0,0.0-16.0-1.8,81,455,generalization,sound/700,14.0,684049.0,513.0,audio-keyboard-response,negative,0,68.0,,80.0,81.0,
2814,,1.0,space,,,2.0,0.0-16.0-1.9,32,700,generalization,sound/320,14.0,686252.0,516.0,audio-keyboard-response,positive,20,69.0,320.0,80.0,81.0,
2815,,1.0,q,,,2.0,0.0-16.0-1.10,81,554,generalization,sound/700,14.0,688308.0,519.0,audio-keyboard-response,negative,0,70.0,,80.0,81.0,
2816,,1.0,p,,,2.0,0.0-16.0-1.11,80,444,generalization,sound/300,14.0,690255.0,522.0,audio-keyboard-response,positive,0,71.0,,80.0,81.0,
2817,,0.0,space,,,2.0,0.0-16.0-1.12,80,405,generalization,sound/295,14.0,692164.0,525.0,audio-keyboard-response,positive,-5,72.0,295.0,80.0,81.0,
2818,,1.0,q,,,2.0,0.0-16.0-1.13,81,517,generalization,sound/700,14.0,694185.0,528.0,audio-keyboard-response,negative,0,73.0,,80.0,81.0,
2819,,1.0,space,,,2.0,0.0-16.0-1.14,32,562,generalization,sound/920,14.0,696251.0,531.0,audio-keyboard-response,control,,74.0,,80.0,81.0,
2820,,1.0,space,,,2.0,0.0-16.0-1.15,32,588,generalization,sound/880,14.0,698342.0,534.0,audio-keyboard-response,control,,75.0,,80.0,81.0,
2821,,1.0,space,,,2.0,0.0-16.0-1.16,32,735,generalization,sound/500,14.0,700579.0,537.0,audio-keyboard-response,control,,76.0,,80.0,81.0,
2822,,0.0,space,,,2.0,0.0-16.0-1.17,81,562,generalization,sound/705,14.0,702644.0,540.0,audio-keyboard-response,negative,5,77.0,705.0,80.0,81.0,
2823,,0.0,space,,,2.0,0.0-16.0-1.18,80,726,generalization,sound/305,14.0,704873.0,543.0,audio-keyboard-response,positive,5,78.0,305.0,80.0,81.0,
2824,,0.0,space,,,2.0,0.0-16.0-1.19,81,609,generalization,sound/800,14.0,706986.0,546.0,audio-keyboard-response,negative,100,79.0,800.0,80.0,81.0,
